Angle,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction
25.048204,834.940186,834.940186,834.940186,834.940186,counterclockwise,0,0,922.653076,922.653076,counterclockwise
25.748308,858.276978,858.276978,858.276978,858.276978,clockwise,0,0,46.740597,46.740597,counterclockwise
16.187784,539.592834,539.592834,539.592834,539.592834,counterclockwise,0,0,1050.830200,1050.830200,clockwise
46.129803,1537.660156,1537.660156,1537.660156,1537.660156,counterclockwise,0,0,1847.432373,1847.432373,counterclockwise
29.812149,993.738403,993.738403,993.738403,993.738403,counterclockwise,0,0,23.567736,23.567736,counterclockwise
4.986197,166.206573,166.206573,166.206573,166.206573,counterclockwise,0,0,350.357269,350.357269,counterclockwise
11.817499,393.916656,393.916656,393.916656,393.916656,clockwise,0,0,1398.539185,1398.539185,clockwise
18.235523,607.850830,607.850830,607.850830,607.850830,clockwise,0,0,223.122437,223.122437,clockwise
26.892637,896.421326,896.421326,896.421326,896.421326,counterclockwise,0,0,582.379944,582.379944,clockwise
42.520939,1417.364746,1417.364746,1417.364746,1417.364746,clockwise,0,0,1323.608887,1323.608887,counterclockwise
23.158367,771.945618,771.945618,771.945618,771.945618,clockwise,0,0,192.526581,192.526581,clockwise
10.333539,344.451324,344.451324,344.451324,344.451324,counterclockwise,0,0,471.060364,471.060364,clockwise
1.674517,55.817242,55.817242,55.817242,55.817242,counterclockwise,0,0,1259.743408,1259.743408,clockwise
27.130947,904.364990,904.364990,904.364990,904.364990,counterclockwise,0,0,1677.454956,1677.454956,counterclockwise
24.485874,816.195862,816.195862,816.195862,816.195862,clockwise,0,0,2226.513916,2226.513916,counterclockwise
5.959694,198.656494,198.656494,198.656494,198.656494,counterclockwise,0,0,1374.729492,1374.729492,clockwise
17.376108,579.203674,579.203674,579.203674,579.203674,clockwise,0,0,623.709351,623.709351,clockwise
16.660130,555.337708,555.337708,555.337708,555.337708,counterclockwise,0,0,819.749756,819.749756,counterclockwise
4.178350,139.278336,139.278336,139.278336,139.278336,counterclockwise,0,0,236.886276,236.886276,clockwise
30.342190,1011.406433,1011.406433,1011.406433,1011.406433,clockwise,0,0,2333.160645,2333.160645,counterclockwise
39.321663,1310.722168,1310.722168,1310.722168,1310.722168,clockwise,0,0,2994.233154,2994.233154,counterclockwise
15.330885,511.029541,511.029541,511.029541,511.029541,clockwise,0,0,214.311798,214.311798,counterclockwise
25.471079,849.036011,849.036011,849.036011,849.036011,clockwise,0,0,232.086075,232.086075,counterclockwise
29.499449,983.315063,983.315063,983.315063,983.315063,counterclockwise,0,0,2537.668457,2537.668457,counterclockwise
34.714226,1157.140991,1157.140991,1157.140991,1157.140991,clockwise,0,0,2905.215820,2905.215820,counterclockwise
32.804367,1093.479004,1093.479004,1093.479004,1093.479004,clockwise,0,0,979.172058,979.172058,counterclockwise
15.552341,518.411438,518.411438,518.411438,518.411438,clockwise,0,0,592.629272,592.629272,counterclockwise
21.981783,732.726135,732.726135,732.726135,732.726135,counterclockwise,0,0,2358.141602,2358.141602,counterclockwise
13.474458,449.148621,449.148621,449.148621,449.148621,counterclockwise,0,0,1767.702026,1767.702026,counterclockwise
46.404320,1546.810791,1546.810791,1546.810791,1546.810791,counterclockwise,0,0,3083.079834,3083.079834,counterclockwise
19.740431,658.014404,658.014404,658.014404,658.014404,counterclockwise,0,0,104.087227,104.087227,clockwise
11.525520,384.184052,384.184052,384.184052,384.184052,clockwise,0,0,623.454590,623.454590,counterclockwise
37.837719,1261.257446,1261.257446,1261.257446,1261.257446,counterclockwise,0,0,448.014771,448.014771,counterclockwise
1.335113,44.503780,44.503780,44.503780,44.503780,counterclockwise,0,0,2846.639160,2846.639160,counterclockwise
3.732226,124.407532,124.407532,124.407532,124.407532,clockwise,0,0,239.063431,239.063431,clockwise
0.241794,8.059813,8.059813,8.059813,8.059813,clockwise,0,0,1923.801392,1923.801392,counterclockwise
23.745714,791.523865,791.523865,791.523865,791.523865,counterclockwise,0,0,427.923218,427.923218,clockwise
22.423010,747.433716,747.433716,747.433716,747.433716,clockwise,0,0,531.144653,531.144653,counterclockwise
31.718521,1057.284058,1057.284058,1057.284058,1057.284058,counterclockwise,0,0,670.322449,670.322449,counterclockwise
0.322391,10.746368,10.746368,10.746368,10.746368,clockwise,0,0,2253.761475,2253.761475,clockwise
11.206105,373.536865,373.536865,373.536865,373.536865,clockwise,0,0,1211.563599,1211.563599,clockwise
16.949627,564.987610,564.987610,564.987610,564.987610,counterclockwise,0,0,1271.890015,1271.890015,counterclockwise
21.188118,706.270630,706.270630,706.270630,706.270630,counterclockwise,0,0,1927.544678,1927.544678,counterclockwise
35.961071,1198.702515,1198.702515,1198.702515,1198.702515,clockwise,0,0,512.147888,512.147888,counterclockwise
7.093631,236.454391,236.454391,236.454391,236.454391,counterclockwise,0,0,1883.668823,1883.668823,clockwise
22.363579,745.452698,745.452698,745.452698,745.452698,counterclockwise,0,0,2130.206299,2130.206299,counterclockwise
1.183977,39.465908,39.465908,39.465908,39.465908,clockwise,0,0,1208.317261,1208.317261,clockwise
44.152351,1471.745117,1471.745117,1471.745117,1471.745117,clockwise,0,0,1707.248901,1707.248901,counterclockwise
16.848738,561.624634,561.624634,561.624634,561.624634,counterclockwise,0,0,1180.623901,1180.623901,clockwise
6.039416,201.313889,201.313889,201.313889,201.313889,counterclockwise,0,0,1281.757568,1281.757568,counterclockwise
0.544502,18.150080,18.150080,18.150080,18.150080,clockwise,0,0,6.340844,6.340844,counterclockwise
32.892128,1096.404297,1096.404297,1096.404297,1096.404297,clockwise,0,0,2088.596924,2088.596924,counterclockwise
10.025651,334.188385,334.188385,334.188385,334.188385,clockwise,0,0,1119.852417,1119.852417,counterclockwise
21.503258,716.775330,716.775330,716.775330,716.775330,counterclockwise,0,0,563.357422,563.357422,clockwise
30.701756,1023.391907,1023.391907,1023.391907,1023.391907,counterclockwise,0,0,1975.927734,1975.927734,counterclockwise
48.581532,1619.384521,1619.384521,1619.384521,1619.384521,clockwise,0,0,2554.118896,2554.118896,counterclockwise
14.672816,489.093903,489.093903,489.093903,489.093903,clockwise,0,0,2042.900024,2042.900024,counterclockwise
4.616371,153.879044,153.879044,153.879044,153.879044,clockwise,0,0,212.771149,212.771149,clockwise
6.861049,228.701660,228.701660,228.701660,228.701660,clockwise,0,0,233.677719,233.677719,clockwise
36.981426,1232.714355,1232.714355,1232.714355,1232.714355,counterclockwise,0,0,2845.853516,2845.853516,counterclockwise
25.710955,857.031860,857.031860,857.031860,857.031860,clockwise,0,0,1792.950562,1792.950562,counterclockwise
25.985249,866.174988,866.174988,866.174988,866.174988,counterclockwise,0,0,3074.749023,3074.749023,counterclockwise
53.913277,1797.109375,1797.109375,1797.109375,1797.109375,counterclockwise,0,0,3131.112549,3131.112549,counterclockwise
14.246240,474.874695,474.874695,474.874695,474.874695,counterclockwise,0,0,262.822296,262.822296,clockwise
3.953729,131.790970,131.790970,131.790970,131.790970,counterclockwise,0,0,1900.170166,1900.170166,clockwise
22.410770,747.025757,747.025757,747.025757,747.025757,counterclockwise,0,0,2191.512939,2191.512939,counterclockwise
24.763033,825.434509,825.434509,825.434509,825.434509,counterclockwise,0,0,388.669220,388.669220,counterclockwise
26.106083,870.202820,870.202820,870.202820,870.202820,counterclockwise,0,0,478.152588,478.152588,clockwise
11.658582,388.619415,388.619415,388.619415,388.619415,counterclockwise,0,0,2293.091553,2293.091553,counterclockwise
37.750420,1258.347412,1258.347412,1258.347412,1258.347412,clockwise,0,0,1085.907837,1085.907837,counterclockwise
12.827376,427.579254,427.579254,427.579254,427.579254,clockwise,0,0,1100.550049,1100.550049,clockwise
16.921833,564.061157,564.061157,564.061157,564.061157,clockwise,0,0,1619.000366,1619.000366,counterclockwise
51.037167,1701.239014,1701.239014,1701.239014,1701.239014,clockwise,0,0,2482.218750,2482.218750,counterclockwise
19.988266,666.275574,666.275574,666.275574,666.275574,clockwise,0,0,387.548706,387.548706,clockwise
17.161720,572.057373,572.057373,572.057373,572.057373,counterclockwise,0,0,934.557861,934.557861,clockwise
8.381156,279.371887,279.371887,279.371887,279.371887,counterclockwise,0,0,2128.474609,2128.474609,counterclockwise
3.075064,102.502136,102.502136,102.502136,102.502136,counterclockwise,0,0,2225.317139,2225.317139,counterclockwise
34.013657,1133.788696,1133.788696,1133.788696,1133.788696,clockwise,0,0,2173.330811,2173.330811,counterclockwise
8.605159,286.838654,286.838654,286.838654,286.838654,counterclockwise,0,0,2457.339600,2457.339600,counterclockwise
54.455936,1815.197998,1815.197998,1815.197998,1815.197998,clockwise,0,0,3103.651367,3103.651367,counterclockwise
3.505281,116.842705,116.842705,116.842705,116.842705,clockwise,0,0,2495.613281,2495.613281,counterclockwise
15.645190,521.506409,521.506409,521.506409,521.506409,counterclockwise,0,0,536.912415,536.912415,counterclockwise
50.696514,1689.883911,1689.883911,1689.883911,1689.883911,clockwise,0,0,2605.231689,2605.231689,counterclockwise
39.198563,1306.618896,1306.618896,1306.618896,1306.618896,clockwise,0,0,2778.837646,2778.837646,counterclockwise
8.756524,291.884155,291.884155,291.884155,291.884155,counterclockwise,0,0,927.096741,927.096741,counterclockwise
12.140261,404.675385,404.675385,404.675385,404.675385,clockwise,0,0,1503.313843,1503.313843,counterclockwise
45.072380,1502.412842,1502.412842,1502.412842,1502.412842,counterclockwise,0,0,1784.687256,1784.687256,counterclockwise
29.388353,979.611877,979.611877,979.611877,979.611877,clockwise,0,0,2090.417480,2090.417480,counterclockwise
30.782825,1026.094238,1026.094238,1026.094238,1026.094238,counterclockwise,0,0,2984.188232,2984.188232,counterclockwise
5.187441,172.914719,172.914719,172.914719,172.914719,clockwise,0,0,1133.463257,1133.463257,clockwise
43.903034,1463.434570,1463.434570,1463.434570,1463.434570,counterclockwise,0,0,1141.179077,1141.179077,counterclockwise
36.198620,1206.620728,1206.620728,1206.620728,1206.620728,counterclockwise,0,0,2978.745361,2978.745361,counterclockwise
34.655838,1155.194702,1155.194702,1155.194702,1155.194702,counterclockwise,0,0,2031.759399,2031.759399,counterclockwise
29.173586,972.452942,972.452942,972.452942,972.452942,clockwise,0,0,1306.000000,1306.000000,counterclockwise
19.999563,666.652161,666.652161,666.652161,666.652161,clockwise,0,0,522.283020,522.283020,clockwise
23.604643,786.821472,786.821472,786.821472,786.821472,clockwise,0,0,2895.657471,2895.657471,counterclockwise
3.144952,104.831749,104.831749,104.831749,104.831749,counterclockwise,0,0,1209.781128,1209.781128,clockwise
1.442827,48.094246,48.094246,48.094246,48.094246,clockwise,0,0,724.027771,724.027771,clockwise
41.570084,1385.669556,1385.669556,1385.669556,1385.669556,clockwise,0,0,1390.084717,1390.084717,counterclockwise
34.287830,1142.927734,1142.927734,1142.927734,1142.927734,clockwise,0,0,1476.066772,1476.066772,counterclockwise
42.938221,1431.274170,1431.274170,1431.274170,1431.274170,clockwise,0,0,2099.839355,2099.839355,counterclockwise
38.887589,1296.253052,1296.253052,1296.253052,1296.253052,clockwise,0,0,2876.914062,2876.914062,counterclockwise
4.786467,159.548904,159.548904,159.548904,159.548904,counterclockwise,0,0,2601.808838,2601.808838,counterclockwise
9.200383,306.679474,306.679474,306.679474,306.679474,clockwise,0,0,2402.895752,2402.895752,counterclockwise
38.541904,1284.730225,1284.730225,1284.730225,1284.730225,clockwise,0,0,2850.484131,2850.484131,counterclockwise
4.797353,159.911789,159.911789,159.911789,159.911789,counterclockwise,0,0,1913.666382,1913.666382,clockwise
52.513676,1750.455933,1750.455933,1750.455933,1750.455933,counterclockwise,0,0,2862.115234,2862.115234,counterclockwise
17.647600,588.253357,588.253357,588.253357,588.253357,clockwise,0,0,1710.775635,1710.775635,counterclockwise
32.099354,1069.978516,1069.978516,1069.978516,1069.978516,clockwise,0,0,2215.729736,2215.729736,counterclockwise
9.221410,307.380341,307.380341,307.380341,307.380341,clockwise,0,0,453.782501,453.782501,counterclockwise
9.412979,313.765991,313.765991,313.765991,313.765991,counterclockwise,0,0,1489.652100,1489.652100,clockwise
4.778574,159.285828,159.285828,159.285828,159.285828,counterclockwise,0,0,166.348694,166.348694,counterclockwise
37.099243,1236.641479,1236.641479,1236.641479,1236.641479,clockwise,0,0,1892.594238,1892.594238,counterclockwise
28.992569,966.419067,966.419067,966.419067,966.419067,counterclockwise,0,0,1669.510010,1669.510010,counterclockwise
38.036743,1267.891479,1267.891479,1267.891479,1267.891479,clockwise,0,0,3087.697754,3087.697754,counterclockwise
41.218170,1373.939087,1373.939087,1373.939087,1373.939087,clockwise,0,0,1191.803101,1191.803101,counterclockwise
25.425917,847.530640,847.530640,847.530640,847.530640,counterclockwise,0,0,2004.448364,2004.448364,counterclockwise
8.010491,267.016388,267.016388,267.016388,267.016388,clockwise,0,0,1423.150879,1423.150879,counterclockwise
2.985742,99.524727,99.524727,99.524727,99.524727,clockwise,0,0,513.242676,513.242676,clockwise
14.653687,488.456299,488.456299,488.456299,488.456299,clockwise,0,0,1641.714966,1641.714966,counterclockwise
29.050543,968.351501,968.351501,968.351501,968.351501,clockwise,0,0,1275.773315,1275.773315,counterclockwise
39.250896,1308.363281,1308.363281,1308.363281,1308.363281,counterclockwise,0,0,1953.964478,1953.964478,counterclockwise
32.546707,1084.890381,1084.890381,1084.890381,1084.890381,counterclockwise,0,0,1704.231201,1704.231201,counterclockwise
51.194038,1706.468018,1706.468018,1706.468018,1706.468018,counterclockwise,0,0,3090.408447,3090.408447,counterclockwise
20.680794,689.359863,689.359863,689.359863,689.359863,clockwise,0,0,259.015350,259.015350,clockwise
27.462763,915.425476,915.425476,915.425476,915.425476,counterclockwise,0,0,1341.166992,1341.166992,counterclockwise
25.723356,857.445251,857.445251,857.445251,857.445251,counterclockwise,0,0,164.579025,164.579025,counterclockwise
0.517190,17.239683,17.239683,17.239683,17.239683,counterclockwise,0,0,1749.494751,1749.494751,counterclockwise
33.494392,1116.479858,1116.479858,1116.479858,1116.479858,counterclockwise,0,0,2763.489990,2763.489990,counterclockwise
22.666245,755.541565,755.541565,755.541565,755.541565,clockwise,0,0,320.028809,320.028809,clockwise
23.531250,784.375061,784.375061,784.375061,784.375061,counterclockwise,0,0,140.502029,140.502029,counterclockwise
18.434633,614.487793,614.487793,614.487793,614.487793,clockwise,0,0,1038.148438,1038.148438,clockwise
1.373345,45.778168,45.778168,45.778168,45.778168,counterclockwise,0,0,1212.353149,1212.353149,counterclockwise
1.722893,57.429764,57.429764,57.429764,57.429764,clockwise,0,0,3046.373291,3046.373291,counterclockwise
35.877983,1195.932861,1195.932861,1195.932861,1195.932861,counterclockwise,0,0,3154.014404,3154.014404,counterclockwise
31.926462,1064.215454,1064.215454,1064.215454,1064.215454,counterclockwise,0,0,1504.982056,1504.982056,counterclockwise
25.132328,837.744324,837.744324,837.744324,837.744324,clockwise,0,0,275.859985,275.859985,counterclockwise
30.278131,1009.271118,1009.271118,1009.271118,1009.271118,clockwise,0,0,2734.715088,2734.715088,counterclockwise
23.702013,790.067139,790.067139,790.067139,790.067139,counterclockwise,0,0,2088.838867,2088.838867,counterclockwise
52.854416,1761.813965,1761.813965,1761.813965,1761.813965,clockwise,0,0,2934.465820,2934.465820,counterclockwise
13.532444,451.081512,451.081512,451.081512,451.081512,counterclockwise,0,0,2699.460449,2699.460449,counterclockwise
8.540544,284.684814,284.684814,284.684814,284.684814,clockwise,0,0,319.061279,319.061279,clockwise
52.498013,1749.933838,1749.933838,1749.933838,1749.933838,counterclockwise,0,0,2651.059082,2651.059082,counterclockwise
46.454720,1548.490723,1548.490723,1548.490723,1548.490723,clockwise,0,0,2231.454102,2231.454102,counterclockwise
22.880583,762.686157,762.686157,762.686157,762.686157,counterclockwise,0,0,456.125275,456.125275,counterclockwise
49.134701,1637.823486,1637.823486,1637.823486,1637.823486,clockwise,0,0,3143.105225,3143.105225,counterclockwise
13.321195,444.039856,444.039856,444.039856,444.039856,counterclockwise,0,0,132.111282,132.111282,clockwise
15.017413,500.580475,500.580475,500.580475,500.580475,counterclockwise,0,0,1078.141235,1078.141235,clockwise
46.038013,1534.600586,1534.600586,1534.600586,1534.600586,counterclockwise,0,0,2630.743408,2630.743408,counterclockwise
51.728214,1724.273926,1724.273926,1724.273926,1724.273926,clockwise,0,0,2601.660156,2601.660156,counterclockwise
3.054688,101.822937,101.822937,101.822937,101.822937,clockwise,0,0,1811.896362,1811.896362,counterclockwise
46.992874,1566.429199,1566.429199,1566.429199,1566.429199,clockwise,0,0,2638.544434,2638.544434,counterclockwise
